id,name,display_name,production_year,movie_sequel,creative_type,source,production_method,genre,language,movie_board_rating_display_name,movie_release_pattern_display_name,total,Category
55500115,Hubble 3D,Hubble 3D,2010,1,3,8,4,6,3,1,3,38,3
108550115,"Soloist, The",The Soloist,2009,1,2,8,4,7,3,5,7,38,3
10390115,Beastly,Beastly,2009,1,4,14,4,7,3,5,7,38,3
17030115,Brooklyns Finest,Brooklyn's Finest,2009,1,1,15,4,12,3,6,7,38,3
10700115,Becoming Jane,Becoming Jane,2007,1,2,8,4,11,3,4,4,38,3
50370115,Happily N Ever After,Happily N'Ever After,2007,1,6,14,2,4,3,4,7,38,3
86360115,Om Shanti Om,Om Shanti Om,2007,1,4,14,4,7,8,3,4,38,3
165420115,Ra One,Ra. One,2011,1,8,14,4,1,8,3,4,38,3
38350115,"Family That Preys, The",The Family That Preys,2008,1,1,14,4,4,3,5,7,37,3
131600115,Zack and Miri Make a Porno,Zack and Miri Make a Porno,2008,1,1,14,4,4,3,6,4,37,3
17100115,Brothers,Brothers,2009,1,5,15,4,7,3,6,7,37,3
53190115,"Hills Have Eyes II, The",The Hills Have Eyes II,2007,2,4,15,4,8,3,6,7,37,3
139090115,Fright Night (2010),Fright Night,2010,1,1,15,4,8,3,6,7,37,3
14410115,"Boat That Rocked, The",The Boat That Rocked,2009,1,5,14,4,4,3,6,7,37,3
100640115,"Run, Fat Boy, Run","Run, Fatboy, Run",2008,1,1,14,4,4,3,5,7,37,3
119600115,Toy Story 3D Double Feature,Toy Story 3D Double Feature,2009,1,6,14,2,2,3,1,7,36,3
147140115,Winnie the Pooh,Winnie the Pooh,2010,1,4,3,3,2,3,1,7,36,3
140780115,Killer Elite The,Killer Elite,2011,1,1,3,4,1,3,6,7,36,3
38930115,Faster (2009),Faster (2009),2009,1,1,14,4,1,3,6,7,36,3
135040115,Sanctum,Sanctum,2010,1,2,8,4,2,3,6,7,36,3
147940115,Eagle The,The Eagle,2010,1,5,3,4,1,3,5,7,36,3
44010115,Furry Vengeance,Furry Vengeance,2010,1,6,14,4,4,3,4,7,36,3
149530115,Dredd,Dredd,2011,1,8,1,4,1,3,6,7,36,3
143890115,Very Harold and Kumar Christmas A,A Very Harold & Kumar 3D Christmas,2010,2,4,14,4,4,3,6,7,35,3
158520115,Tyler Perrys Good Deeds,Tyler Perry's Good Deeds,2011,1,1,14,4,7,3,5,7,35,3
148730115,Courageous,Courageous,2011,1,1,14,4,7,3,5,7,35,3
71400115,Love Happens,Love Happens,2009,1,1,14,4,7,3,5,7,35,3
47000115,"Gone, Baby, Gone","Gone, Baby, Gone",2007,1,1,3,4,7,3,6,7,35,3
44360115,Gamer,Gamer,2009,1,8,14,4,1,3,6,7,35,3
80940115,My Best Friends Girl,My Best Friend's Girl,2008,1,1,14,4,4,3,6,7,35,3
63830115,"Kids Are Alright, The",The Kids Are All Right,2010,1,1,14,4,4,3,6,4,35,3
31370115,Disaster Movie,Disaster Movie,2008,1,1,14,4,4,3,5,7,35,3
27760115,"Darjeeling Limited, The",The Darjeeling Limited,2007,1,1,14,4,2,3,6,1,35,3
82680115,Ne Le Dis a Personne,Ne Le Dis à Personne,2008,1,1,3,4,12,3,3,1,35,3
133340115,"Secret in Their Eyes, The",The Secret in Their Eyes,2009,1,1,14,4,7,3,6,4,35,3
127270115,Whatever Works,Whatever Works,2009,1,1,14,4,11,3,5,4,35,3
46960115,Gomorra,Gomorra,2008,1,1,3,4,7,3,3,4,35,3
16180115,Breach,Breach,2007,1,2,8,4,12,3,5,7,34,3
83520115,Nick and Norahs Infinite Playlist,Nick and Norah's Infinite Playlist,2008,1,1,3,4,7,3,5,7,34,3
106100115,Sicko,Sicko,2007,1,3,8,4,6,3,5,2,34,3
54550115,Hostel: Part II,Hostel: Part II,2007,2,1,14,4,8,3,6,7,34,3
123790115,"Vampires Assistant, The",Cirque du Freak: The Vampire's Assistant,2009,1,4,3,4,1,3,5,7,34,3
135660115,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,2010,1,1,14,4,7,3,6,4,34,3
151000115,Potiche,Potiche,2010,1,5,7,4,4,5,6,4,34,3
40390115,Fireproof,Fireproof,2008,1,1,14,4,7,3,4,4,33,3
146220115,Iron Lady,The Iron Lady,2011,1,2,8,4,7,3,5,4,33,3
80120115,Mr. Woodcock,Mr. Woodcock,2007,1,1,14,4,4,3,5,7,33,3
67390115,Leap Year,Leap Year,2009,1,1,14,4,11,3,4,7,33,3
59260115,"Invention of Lying, The",The Invention of Lying,2009,1,4,14,4,4,3,5,7,33,3
1450115,88 Minutes,88 Minutes,2008,1,1,14,4,12,3,6,7,33,3
61000115,Jennifers Body,Jennifer's Body,2009,1,4,14,4,12,3,6,7,33,3
27150115,Daddys Little Girls,Daddy's Little Girls,2007,1,1,14,4,11,3,5,7,32,3
143740115,My Mothers Curse,The Guilt Trip,2011,1,1,14,4,4,3,5,7,32,3
141430115,Sitter The,The Sitter,2011,1,1,14,4,4,3,6,7,32,3
27340115,Dance Flick,Dance Flick,2009,1,1,14,4,4,3,5,7,32,3
39840115,Fighting,Fighting,2009,1,1,14,4,1,3,5,7,32,3
134160115,Dont Be Afraid of the Dark,Don't Be Afraid of the Dark,2010,1,1,15,4,8,3,6,7,32,3
66330115,Last Chance Harvey,Last Chance Harvey,2008,1,1,14,4,7,3,5,4,32,3
113610115,Sunshine (2006),Sunshine,2007,1,8,14,4,12,3,6,2,32,3
149680115,piel que habito La,La piel que habito,2010,1,1,3,4,7,15,6,4,32,3
154790115,Golmaal 3,Golmaal 3,2010,2,1,14,4,4,8,3,4,32,3
145220115,Joyful Noise,Joyful Noise,2011,1,1,14,4,10,3,5,7,31,3
82150115,Nancy Drew,Nancy Drew,2007,1,1,3,4,12,3,4,7,31,3
131050115,You Again,You Again,2010,1,1,14,4,4,3,4,7,31,3
139700115,Premium Rush,Premium Rush,2011,1,1,14,4,12,3,5,7,31,3
158480115,Shark Night 3D,Shark Night 3D,2011,1,1,14,4,8,3,5,7,31,3
4160115,Alpha Dog,Alpha Dog,2007,1,2,8,4,7,3,6,7,31,3
8040115,Awake,Awake,2007,1,1,14,4,12,3,6,7,31,3
140010115,Whats Your Number,What's Your Number?,2011,1,1,14,4,11,3,6,7,31,3
10260115,Be Kind Rewind,Be Kind Rewind,2008,1,1,14,4,4,3,5,7,31,3
89840115,Pathfinder,Pathfinder,2007,1,5,15,4,1,3,6,7,31,3
139300115,Jane Eyre (2010),Jane Eyre,2010,1,5,3,4,7,3,5,4,31,3
103580115,"Seeker: The Dark is Rising, The",The Seeker: The Dark is Rising,2007,1,4,3,4,2,3,4,7,31,3
103950115,"Serious Man, A",A Serious Man,2009,1,5,14,4,4,3,6,4,31,3
57570115,In Bruges,In Bruges,2008,1,1,14,4,4,3,6,4,31,3
71420115,Love in the Time of Cholera,Love in the Time of Cholera,2007,1,5,3,4,7,3,6,7,31,3
148500115,Robot (2010),Robot,2010,1,8,14,1,1,8,3,4,31,3
48170115,"Great Debaters, The",The Great Debaters,2007,1,2,8,4,7,3,5,7,30,3
111530115,"Stepfather, The (2008)",The Stepfather,2008,1,1,15,4,12,3,5,7,29,3
156450115,Chimpanzee,Chimpanzee,2011,1,3,8,4,6,3,1,7,29,3
125070115,W.,W.,2008,1,2,8,4,7,3,5,7,29,3
2000115,Across the Universe,Across the Universe,2007,1,5,14,4,10,3,5,4,29,3
105730115,Shorts,Shorts,2009,1,4,14,4,2,3,4,7,29,3
146300115,Perks of Being a Wallflower The,The Perks of Being a Wallflower,2010,1,1,3,4,7,3,6,4,29,3
19580115,Case 39,Case 39,2010,1,4,14,4,8,3,6,7,29,3
131380115,"Young Victoria, The",The Young Victoria,2008,1,2,8,4,7,3,4,4,29,3
36140115,Entre les murs,Entre les murs,2009,1,1,3,4,7,5,3,4,29,3
61470115,Jodhaa Akbar,Jodhaa Akbar,2008,1,2,8,4,7,3,3,4,29,3
160970115,Zindagi Na Milegi Dobara,Zindagi Na Milegi Dobara,2011,1,1,14,4,7,8,3,4,29,3
106740115,Singh is Kinng,Singh is Kinng,2008,1,1,14,4,1,3,3,4,29,3
119830115,Traitor,Traitor,2008,1,1,14,4,12,3,5,7,28,3
4390115,Amazing Grace,Amazing Grace,2007,1,2,8,4,7,3,4,4,28,3
6540115,Appaloosa,Appaloosa,2008,1,5,3,4,13,3,6,4,28,3
43630115,Frost Nixon,Frost/Nixon,2008,1,2,7,4,7,3,6,4,28,3
68060115,Let Me In,Let Me In,2010,1,4,15,4,12,3,6,7,28,3
99210115,"Road, The",The Road,2009,1,8,3,4,7,3,6,7,28,3
96180115,Rajneeti,Rajneeti,2009,1,1,14,4,7,8,3,4,28,3
96280115,Ramona and Beezus,Ramona and Beezus,2010,1,6,3,4,4,3,1,7,27,3
66660115,"Last Mimzy, The",The Last Mimzy,2007,1,8,14,4,2,3,4,7,27,3
70710115,"Losers, The",The Losers,2010,1,1,1,4,1,3,5,7,27,3
57110115,Igor,Igor,2008,1,6,14,2,4,3,4,7,27,3
135590115,"Thing, The (2011)",The Thing,2011,2,4,15,4,8,3,6,7,27,3
45450115,Ghost Town,Ghost Town,2008,1,4,14,4,11,3,5,7,27,3
105500115,Shoot  Em Up,Shoot 'Em Up,2007,1,1,14,4,1,3,6,7,27,3
109180115,Sorority Row,Sorority Row,2009,1,1,15,4,8,3,6,7,27,3
97640115,Rendition,Rendition,2007,1,1,14,4,12,3,6,7,27,3
131990115,Zwartboek,Zwartboek,2007,1,5,8,4,12,3,6,4,27,3
54450115,Hors de Prix,Hors de Prix,2008,1,1,14,4,4,3,5,4,27,3
136700115,One for the Money,One for the Money,2011,1,1,3,4,4,3,5,7,26,3
131420115,Your Highness,Your Highness,2010,1,4,14,4,4,3,6,7,26,3
147890115,Apollo 18,Apollo 18,2010,1,8,14,4,12,3,5,7,26,3
15610115,"Box, The",The Box,2009,1,4,3,4,12,3,5,7,26,3
122010115,U2 3D,U2 3D,2008,1,3,8,4,5,3,1,7,26,3
16050115,Bratz,Bratz,2007,1,4,5,4,4,3,4,7,26,3
143730115,My Idiot Brother,Our Idiot Brother,2010,1,1,14,4,4,3,6,7,25,3
71030115,Lottery Ticket,Lottery Ticket,2010,1,1,14,4,4,3,5,7,25,3
72570115,Mad Money,Mad Money,2008,1,1,15,4,4,3,5,7,25,3
148190115,Born to be Wild 3D,Born to be Wild 3D,2011,1,3,8,4,6,3,1,3,25,3
140330115,Everybody Loves Whales,Big Miracle,2011,1,2,8,4,7,3,4,7,25,3
10940115,Before the Devil Knows You re Dead,Before the Devil Knows You're Dead,2007,1,1,14,4,7,3,6,1,25,3
66600115,"Last Legion, The",The Last Legion,2007,1,5,3,4,1,3,5,7,25,3
78750115,Mongol,Mongol,2008,1,2,8,4,7,3,6,4,25,3
137300115,Biutiful,Biutiful,2010,1,1,14,4,7,3,6,4,25,3
95710115,Race,Race,2008,1,1,14,4,1,3,5,4,25,3
148960115,Tees Maar Khan,Tees Maar Khan,2010,1,1,15,4,4,8,3,4,25,3
85740115,Observe and Report,Observe and Report,2009,1,1,14,4,4,3,6,7,24,3
59340115,"Invisible, The",The Invisible,2007,1,1,15,4,12,3,5,7,24,3
123580115,Vacancy,Vacancy,2007,1,1,14,4,12,3,6,7,24,3
146560115,Wanderlust,Wanderlust,2010,1,1,14,4,4,3,6,7,24,3
6890115,Armored,Armored,2009,1,1,14,4,12,3,5,7,24,3
58060115,In the Valley of Elah,In the Valley of Elah,2007,1,2,8,4,7,3,6,4,24,3
160660115,Elle s appelait Sarah,Elle s'appelait Sarah,2010,1,1,3,4,7,3,4,4,24,3
57160115,Il y a longtemps que je t aime,Il y a longtemps que je t'aime,2008,1,1,14,4,7,3,3,4,24,3
71110115,Love Aaj Kal,Love Aaj Kal,2009,1,1,14,4,11,3,3,4,24,3
63030115,Kambakkht Ishq,Kambakkht Ishq,2009,1,1,15,4,11,3,3,4,24,3
83130115,New in Town,New in Town,2009,1,1,14,4,11,3,4,7,23,3
144560115,Safe (2011),Safe,2011,1,1,14,4,1,3,6,7,23,3
90410115,"Perfect Getaway, A",A Perfect Getaway,2009,1,1,14,4,12,3,6,7,23,3
140070115,Young Adult,Young Adult,2011,1,1,14,4,4,3,6,1,23,3
77900115,"Misma luna, La",La misma luna,2008,1,1,14,4,7,3,5,4,23,3
125980115,Warrior,Warrior,2010,1,1,14,4,7,3,5,7,23,3
90630115,Persepolis,Persepolis,2007,1,2,1,2,7,3,5,1,23,3
89440115,Paris,Paris,2007,1,1,14,4,4,3,6,4,23,3
125260115,Waitress,Waitress,2007,1,1,14,4,11,3,5,4,22,3
62660115,Just Wright,Just Wright,2009,1,1,14,4,11,3,4,7,22,3
138180115,Dream House,Dream House,2010,1,1,14,4,8,3,5,7,22,3
100480115,"Ruins, The",The Ruins,2008,1,1,3,4,8,3,6,7,22,3
110020115,Splice,Splice,2009,1,8,14,1,8,3,6,7,22,3
100520115,"Rum Diary, The",The Rum Diary,2010,1,5,3,4,7,3,6,7,22,3
32590115,Doomsday,Doomsday,2008,1,8,14,4,1,3,6,7,22,3
132520115,Fair Game (2010),Fair*Game,2010,1,2,8,4,7,3,5,4,22,3
89560115,Partner,Partner,2007,1,1,14,4,11,3,3,4,22,3
45070115,Georgia Rule,Georgia Rule,2007,1,1,14,4,7,3,6,7,21,3
125380115,Walk Hard: The Dewey Cox Story,Walk Hard: The Dewey Cox Story,2007,1,5,14,4,4,3,6,7,21,3
88220115,Our Family Wedding,Our Family Wedding,2010,1,1,14,4,4,3,5,7,21,3
141870115,Country Strong,Country Strong,2010,1,1,14,4,7,3,5,4,21,3
28750115,Dead Silence,Dead Silence,2007,1,1,14,4,8,3,6,7,21,3
53420115,"Hitcher, The (2007)",The Hitcher,2007,1,1,15,4,12,3,6,7,21,3
90150115,Penelope,Penelope,2008,1,1,14,4,7,3,4,7,21,3
88580115,Over Her Dead Body,Over Her Dead Body,2008,1,4,14,4,4,3,5,7,21,3
97660115,Reno 911 : Miami,Reno 911!: Miami,2007,1,1,12,4,4,3,6,7,20,3
97430115,Reign Over Me,Reign Over Me,2007,1,5,14,4,7,3,6,7,20,3
82110115,"Namesake, The",The Namesake,2007,1,1,3,4,7,3,5,4,20,3
131480115,Youth in Revolt,Youth in Revolt,2010,1,1,3,4,4,3,6,7,20,2
4480115,Amelia,Amelia,2009,1,2,3,4,7,3,4,7,20,2
81420115,My Life in Ruins,My Life in Ruins,2009,1,1,14,4,11,3,5,7,20,3
102310115,"Scaphandre et le Papillon, Le",Le Scaphandre et le Papillon,2007,1,2,3,4,7,3,5,1,20,2
157630115,Delhi Belly,Delhi Belly,2011,1,1,14,4,4,3,3,4,20,3
154820115,Kari-gurashi no Arietti,The Secret World of Arietty,2010,1,4,3,3,2,3,1,7,19,2
159190115,Haywire,Haywire,2011,1,1,14,4,12,3,6,7,19,2
169420115,Chernobyl Diaries,Chernobyl Diaries,2011,1,8,14,4,8,3,6,7,19,2
139490115,Man with the Iron Fists The,The Man with the Iron Fists,2011,1,1,14,4,1,3,6,7,19,2
86660115,Once,Once,2007,1,1,14,4,7,3,6,4,19,2
77280115,"Mighty Heart, A",A Mighty Heart,2007,1,2,3,4,7,3,6,7,19,2
106800115,"Single Man, A",A Single Man,2009,1,5,3,4,7,3,6,4,19,2
99600115,RocknRolla,RocknRolla,2008,1,1,14,4,1,3,6,2,19,2
38230115,"Falscher, Die",Die Fälscher,2008,1,2,8,4,7,3,6,1,19,2
135130115,Another Year,Another Year,2010,1,1,14,4,7,3,5,4,19,2
132700115,Housefull,Housefull,2010,1,1,14,4,11,8,3,4,19,2
132240115,Buried,Buried,2010,1,1,14,4,12,3,6,4,19,2
64810115,Kit Kittredge: An American Girl,Kit Kittredge: An American Girl,2008,1,5,11,4,7,3,1,2,18,2
117480115,"Thousand Words, A",A Thousand Words,2011,1,1,14,4,4,3,5,7,18,2
114530115,Swing Vote,Swing Vote,2008,1,1,14,4,4,3,5,7,18,2
27110115,Daddy Day Camp,Daddy Day Camp,2007,2,1,14,4,4,3,4,7,18,2
139620115,My Week with Marilyn,My Week with Marilyn,2011,1,5,8,4,7,3,6,4,18,2
97760115,Repossession Mambo,Repo Men,2010,1,8,3,4,1,3,6,7,18,2
180115,12 Rounds,12 Rounds,2009,1,1,14,4,1,3,5,7,18,2
157830115,Playing the Field,Playing for Keeps,2011,1,1,14,4,11,3,5,7,18,2
50550115,Happy-Go-Lucky,Happy-Go-Lucky,2008,1,1,14,4,4,3,6,1,18,2
143520115,Melancholia,Melancholia,2010,1,8,14,4,12,3,6,4,18,2
52700115,Hey Baby,Hey Baby,2007,1,1,14,4,4,3,3,4,18,2
101890115,Sarkar Raj,Sarkar Raj,2008,2,1,14,4,7,3,3,4,18,2
40330115,Fired Up,Fired Up,2009,1,1,14,4,4,3,5,7,17,2
2280115,Adventureland,Adventureland,2009,1,5,14,4,3,3,6,7,17,2
40370115,Firehouse Dog,Firehouse Dog,2007,1,1,14,4,4,3,4,7,17,2
143150115,Judy Moody and the Not Bummer Summer,Judy Moody and the Not Bummer Summer,2011,1,6,3,4,2,3,4,7,17,2
135460115,My Soul to Take,My Soul to Take,2010,1,1,14,4,8,3,6,7,17,2
157240115,Glee Live 3D,Glee: The 3D Concert Movie,2011,1,3,12,4,5,3,4,6,17,2
29150115,Death Sentence,Death Sentence,2007,1,1,3,4,1,3,6,7,17,2
89050115,Pandorum,Pandorum,2009,1,8,14,4,8,3,6,7,17,2
124770115,"Visitor, The",The Visitor,2008,1,1,14,4,4,3,5,4,17,2
54330115,Hoodwinked 2: Hood vs. Evil,Hoodwinked 2: Hood vs. Evil,2010,2,6,4,2,2,3,4,7,17,2
32250115,Dolphins and Whales Tribes of the Ocean 3D,Dolphins and Whales Tribes of the Ocean 3D,2008,1,3,8,4,6,3,3,1,17,2
134740115,Sea Rex 3D,Sea Rex 3D: Journey to a Prehistoric World,2010,1,3,8,1,6,8,3,4,17,2
16650115,Bright Star,Bright Star,2009,1,2,8,4,7,3,4,4,17,2
57360115,Imagine That,Imagine That,2009,1,1,14,4,4,3,4,7,16,2
56450115,"I Love You, Beth Cooper","I Love You, Beth Cooper",2009,1,1,3,4,4,3,5,7,16,2
135100115,African Cats,African Cats,2010,1,3,8,4,6,3,1,7,16,2
113620115,Sunshine Cleaning,Sunshine Cleaning,2009,1,1,14,4,4,3,6,7,16,2
37490115,Extraordinary Measures,Extraordinary Measures,2009,1,2,8,4,7,3,4,7,16,2
105390115,Shine a Light,Shine a Light,2008,1,3,8,4,6,3,6,4,16,2
140550115,Guard The,The Guard,2010,1,1,14,4,4,3,6,4,16,2
137000115,Anonymous (2011),Anonymous,2011,1,5,14,4,12,3,5,4,16,2
121760115,Two Lovers,Two Lovers,2009,1,1,14,4,7,3,6,4,16,2
19820115,Catch and Release,Catch and Release,2007,1,1,14,4,11,3,5,7,15,2
47450115,"Goods: The Don Ready Story, The","The Goods: Live Hard, Sell Hard",2009,1,1,14,4,4,3,6,7,15,2
19020115,Capitalism: A Love Story,Capitalism: A Love Story,2009,1,3,8,4,6,3,6,4,15,2
77980115,Miss Pettigrew Lives for a Day,Miss Pettigrew Lives for a Day,2008,1,5,3,4,4,3,5,4,15,2
137820115,Conspirator The,The Conspirator,2010,1,2,8,4,7,3,5,7,15,2
149500115,Dangerous Method A,A Dangerous Method,2011,1,2,7,4,7,3,6,4,15,2
30380115,Deux jours a Paris,Deux jours à Paris,2007,1,1,14,4,4,3,6,1,15,2
7350115,"Assassination of Jesse James by the Coward Robert Ford, The",The Assassination of Jesse James by the Coward Robert Ford,2007,1,2,3,4,13,3,6,4,15,2
13710115,Blindness (2008),Blindness,2008,1,1,3,4,12,3,6,7,15,2
12650115,Bikur Ha-Tizmoret,Bikur Ha-Tizmoret,2008,1,1,14,4,4,3,5,1,15,2
56430115,I Love You Phillip Morris,"I Love You, Phillip Morris",2010,1,1,8,4,4,3,6,4,15,2
134380115,Kites,Kites,2010,1,1,14,4,12,8,3,4,15,2
20410115,Chak De India,Chak De India,2007,1,1,14,4,7,3,3,4,15,2
12050115,Bhool Bhulaiyaa,Bhool Bhulaiyaa,2007,1,1,14,4,4,3,3,4,15,2
166930115,Ek Main Aur Ekk Tu,Ek Main Aur Ekk Tu,2011,1,1,14,4,11,8,3,4,15,2
54610115,Hot Rod,Hot Rod,2007,1,1,14,4,4,3,5,7,14,2
23910115,"Comebacks, The",The Comebacks,2007,1,1,14,4,4,3,4,7,14,2
25560115,Crank 2: High Voltage,Crank 2: High Voltage,2009,2,1,14,4,12,3,6,7,14,2
166940115,Escape From MS One,Lockout,2011,1,8,14,4,12,3,5,7,14,2
34810115,"Education, An",An Education,2009,1,2,2,4,7,3,5,4,14,2
57920115,In the Land of Women,In the Land of Women,2007,1,1,14,4,4,3,5,7,14,2
159220115,Jodaeiye Nader az Simin,Jodaeiye Nader az Simin,2011,1,1,14,4,7,4,5,4,14,2
66900115,"Last Station, The",The Last Station,2010,1,2,3,4,7,3,6,4,14,2
133680115,Winters Bone,Winter's Bone,2010,1,1,3,4,7,3,6,4,14,2
108810115,Somewhere,Somewhere,2009,1,1,14,4,7,3,6,4,14,2
32700115,Dostana,Dostana,2008,1,1,14,4,10,3,3,4,14,2
113290115,Sukkar banat,Sukkar banat,2007,1,1,14,4,11,3,4,4,14,2
51250115,"Haunting of Molly Hartley, The",The Haunting of Molly Hartley,2008,1,4,14,4,12,3,5,7,13,2
56650115,I Think I Love My Wife,I Think I Love My Wife,2007,1,1,15,4,11,3,6,7,13,2
97520115,Religulous,Religulous,2008,1,3,8,4,6,3,6,2,13,2
91740115,"Pirates Who Don t Do Anything: A VeggieTales Movie, The",The Pirates Who Don't Do Anything: A VeggieTales Movie,2008,2,6,9,2,4,3,1,7,13,2
36730115,Evening,Evening,2007,1,1,3,4,7,3,5,7,13,2
95780115,Rachel Getting Married,Rachel Getting Married,2008,1,1,14,4,7,3,6,1,13,2
127760115,Whip It,Whip It,2009,1,1,3,4,4,3,5,7,13,2
114640115,Sydney White,Sydney White,2007,1,1,4,4,4,3,5,7,13,2
166580115,Silent House,Silent House,2011,1,4,15,4,8,3,6,7,13,2
16500115,Brideshead Revisited,Brideshead Revisited,2008,1,5,3,4,7,3,5,4,13,2
148240115,Incendies,Incendies,2010,1,1,7,4,7,1,6,4,13,2
143460115,Margin Call,Margin Call,2010,1,1,14,4,7,3,6,4,13,2
58010115,In the Name of the King: A Dungeon Siege Tale,In the Name of the King: A Dungeon Siege Tale,2008,1,4,5,4,1,3,5,7,13,2
1770115,"Abrazos rotos, Los",Los abrazos rotos,2009,1,1,14,4,12,15,6,4,13,2
29370115,Deception,Deception,2008,1,1,14,4,12,3,6,7,13,2
74320115,Maos Last Dancer,Mao's Last Dancer,2009,1,2,8,4,7,3,4,4,13,2
34400115,Easy Virtue,Easy Virtue,2009,1,1,7,4,11,3,5,4,13,2
126700115,"Weisse Band: Eine deutsche Kindergeschichte, Das","Weisse Band: Eine deutsche Kindergeschichte, Das",2009,1,5,14,4,7,6,6,4,13,2
109260115,Soul Men,Soul Men,2008,1,1,14,4,4,3,6,7,12,2
70360115,"Longshots, The",The Longshots,2008,1,2,8,4,7,3,4,7,12,2
146610115,Welcome to People,People Like Us,2011,1,1,14,4,7,3,5,7,12,2
93800115,Primeval,Primeval,2007,1,2,8,4,2,3,6,7,12,2
128010115,Whiteout,Whiteout,2009,1,1,1,4,12,3,6,7,12,2
107820115,Smart People,Smart People,2008,1,1,14,4,11,3,6,7,12,2
140020115,Win Win,Win Win,2010,1,1,14,4,7,3,6,4,12,2
112560115,Street Fighter: The Legend of Chun-Li,Street Fighter: The Legend of Chun-Li,2009,1,1,5,4,1,3,5,7,12,2
11140115,Bella,Bella,2007,1,1,14,4,7,3,5,4,12,2
22390115,City of Embers,City of Ember,2008,1,4,3,4,2,3,4,7,12,2
137220115,Beginners,Beginners,2010,1,1,14,4,7,3,6,4,12,2
9370115,Bandslam,Bandslam,2009,1,1,14,4,4,3,4,7,12,2
55380115,How to Lose Friends and Alienate People,How to Lose Friends & Alienate People,2008,1,1,3,4,4,3,6,7,12,2
134920115,Never Let Me Go,Never Let Me Go,2010,1,8,3,4,7,3,6,4,12,2
67030115,Lat den ratte komma in,L&aring;t den rätte komma in,2008,1,4,14,4,8,3,6,1,12,2
94540115,"Prophete, Un",Un Prophète,2009,1,1,14,4,7,5,6,4,12,2
100420115,Rudo y Cursi,Rudo y Cursi,2009,1,1,14,4,4,3,6,4,12,2
147740115,Senna,Senna,2010,1,3,8,4,6,13,6,4,12,2
114740115,Taare Zameen Par,Taare Zameen Par,2007,1,1,14,4,7,3,4,4,12,2
77070115,Micmacs,Micmacs,2009,1,1,14,4,4,5,6,4,12,2
135440115,Made in Dagenham,Made in Dagenham,2010,1,2,8,4,7,3,6,4,12,2
7480115,"Astronaut Farmer, The",The Astronaut Farmer,2007,1,1,14,4,7,3,4,7,11,2
112060115,Stop-Loss,Stop-Loss,2008,1,2,8,4,7,3,6,7,11,2
37470115,Extract,Extract,2009,1,1,14,4,4,3,6,7,11,2
28470115,De pere en flic,De père en flic,2009,1,1,14,4,4,5,3,7,11,2
85040115,Not Easily Broken,Not Easily Broken,2009,1,1,3,4,7,3,5,7,11,2
61770115,Jonah Hex,Jonah Hex,2010,1,5,1,4,1,3,5,7,11,2
112450115,Straw Dogs,Straw Dogs,2010,1,1,15,4,12,3,6,7,11,2
102000115,"Savages, The",The Savages,2007,1,1,14,4,7,3,6,4,11,2
66220115,Lars and the Real Girl,Lars and the Real Girl,2007,1,1,14,4,4,3,5,4,11,2
56520115,I m Not There,I'm Not There,2007,1,2,8,4,7,3,6,4,11,2
35150115,Elegy,Elegy,2008,1,1,3,4,7,3,6,4,11,2
125620115,Waltz with Bashir,Waltz with Bashir,2008,1,3,8,3,6,3,6,4,11,2
95680115,Rab Ne Bana Di Jodi,Rab Ne Bana Di Jodi,2008,1,1,14,4,7,3,3,4,11,2
108910115,Son of Rambow: A Home Movie,Son of Rambow: A Home Movie,2008,1,5,14,4,4,3,5,4,11,2
144730115,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,2010,1,5,3,4,7,3,5,4,11,2
15130115,"Boondock Saints 2: All Saints Day, The",The Boondock Saints 2: All Saints Day,2009,2,1,14,4,1,3,6,4,10,2
37440115,"Express, The",The Express,2008,1,2,3,4,7,3,4,7,10,2
83400115,Next Day Air,Next Day Air,2009,1,1,14,4,4,3,6,7,10,2
145850115,Prom,Prom,2010,1,1,14,4,4,3,4,7,10,2
8080115,Away We Go,Away We Go,2009,1,1,14,4,4,3,6,4,10,2
137350115,Blue Valentine,Blue Valentine,2010,1,1,14,4,7,3,2,4,10,2
146210115,I Dont Know How She Does It,I Don't Know How She Does It,2011,1,1,3,4,4,3,5,7,10,2
104270115,Sex Drive,Sex Drive,2008,1,1,3,4,4,3,6,7,10,2
45150115,Get Low,Get Low,2009,1,1,14,4,9,3,5,4,10,2
94940115,"Punisher: War Zone, The",Punisher: War Zone,2008,2,9,1,4,1,3,6,7,10,2
115040115,Taking Woodstock,Taking Woodstock,2009,1,2,3,4,7,3,6,2,10,2
26930115,Cyrus,Cyrus,2009,1,1,14,4,4,3,6,4,10,2
8330115,Babies,Babies,2009,1,3,8,4,6,3,4,4,10,2
134890115,Conviction,Conviction,2010,1,2,8,4,7,3,6,4,10,2
21570115,Chloe,Chloe,2010,1,1,14,4,12,3,6,7,10,2
128920115,"Wind That Shakes the Barley, The",The Wind That Shakes the Barley,2007,1,5,14,4,7,3,3,4,10,2
83310115,"New York, I Love You","New York, I Love You",2009,1,1,14,4,7,3,6,4,10,2
1070115,"4 luni, 3 saptamani si 2 zile","4 luni, 3 saptamani si 2 zile",2007,1,5,14,4,7,3,3,4,10,2
